날짜,측정소명,미세먼지,초미세먼지,오존,이산화질소 NO2 (ppm),일산화탄소 CO (ppm),아황산가스 SO2(ppm),PM10_등급,PM25_등급,위험지역,PM10_점수,PM25_점수,공기질_가중스코어,공기질_위험등급,월,계절
2019-12-23,서초구,58.0,44.0,0.018,0.04,0.6,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-23,성동구,52.0,43.0,0.011,0.038,0.7,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-23,성북구,49.0,40.0,0.014,0.036,0.9,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-23,송파구,48.0,39.0,0.008,0.042,0.8,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-23,양천구,58.0,43.0,0.012,0.035,0.8,0.005,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-23,영등포구,39.0,33.0,0.01,0.036,1.1,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-23,용산구,45.0,39.0,0.01,0.03,0.7,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-23,은평구,49.0,37.0,0.015,0.023,0.7,0.002,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-23,종로구,54.0,42.0,0.012,0.034,0.8,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-23,중구,51.0,47.0,0.015,0.028,0.7,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-23,중랑구,53.0,34.0,0.012,0.034,0.8,0.002,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-22,강남구,56.0,46.0,0.008,0.037,0.7,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,강동구,68.0,54.0,0.009,0.038,0.7,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,강북구,63.0,47.0,0.008,0.041,0.7,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,강서구,67.0,43.0,0.008,0.047,0.8,0.005,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,관악구,50.0,33.0,0.007,0.053,0.8,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-22,광진구,61.0,37.0,0.007,0.033,0.9,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,구로구,48.0,38.0,0.006,0.037,0.6,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,금천구,48.0,47.0,0.009,0.042,0.8,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,노원구,57.0,49.0,0.007,0.047,1.0,0.005,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,도봉구,57.0,40.0,0.009,0.035,0.8,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,동대문구,58.0,42.0,0.009,0.039,0.7,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,동작구,63.0,49.0,0.008,0.046,0.7,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,마포구,53.0,46.0,0.007,0.044,0.8,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,서대문구,59.0,35.0,0.01,0.035,1.0,0.006,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-22,서초구,69.0,48.0,0.014,0.044,0.6,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,성동구,58.0,45.0,0.007,0.042,0.7,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,성북구,58.0,42.0,0.008,0.045,0.9,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,송파구,54.0,40.0,0.007,0.042,0.8,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,양천구,69.0,51.0,0.006,0.045,0.8,0.005,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,영등포구,47.0,37.0,0.009,0.04,0.8,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,용산구,53.0,46.0,0.007,0.034,0.7,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,은평구,57.0,38.0,0.011,0.03,0.6,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,종로구,61.0,45.0,0.008,0.041,0.8,0.004,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,중구,60.0,53.0,0.008,0.037,0.7,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-22,중랑구,59.0,36.0,0.01,0.036,0.7,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-21,강남구,33.0,25.0,0.003,0.045,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,강동구,43.0,31.0,0.003,0.044,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,강북구,39.0,28.0,0.004,0.046,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,강서구,37.0,22.0,0.004,0.048,0.7,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,관악구,32.0,20.0,0.004,0.049,0.6,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,광진구,37.0,21.0,0.002,0.037,0.8,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,구로구,21.0,15.0,0.01,0.036,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-21,금천구,27.0,25.0,0.004,0.044,0.6,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-21,노원구,31.0,26.0,0.003,0.044,0.8,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,도봉구,32.0,21.0,0.004,0.037,0.8,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,동대문구,37.0,23.0,0.003,0.046,0.8,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,동작구,35.0,26.0,0.005,0.047,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,마포구,33.0,25.0,0.003,0.048,0.8,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,서대문구,36.0,18.0,0.004,0.042,0.9,0.006,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,서초구,30.0,14.0,,0.049,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-21,성동구,33.0,24.0,0.003,0.046,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,성북구,37.0,23.0,0.003,0.051,0.9,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,송파구,34.0,23.0,0.003,0.046,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,양천구,40.0,27.0,0.003,0.046,0.8,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,영등포구,27.0,20.0,0.006,0.043,0.7,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-21,용산구,29.0,15.0,0.005,0.029,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-21,은평구,32.0,19.0,0.004,0.036,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,종로구,38.0,27.0,0.003,0.047,0.8,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,중구,37.0,30.0,0.002,0.045,0.8,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-21,중랑구,36.0,19.0,0.004,0.041,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-20,강남구,25.0,18.0,0.015,0.028,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,강동구,31.0,18.0,0.009,0.035,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-20,강북구,34.0,22.0,0.02,0.03,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-20,강서구,36.0,20.0,0.015,0.029,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-20,관악구,29.0,18.0,0.014,0.03,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,광진구,27.0,15.0,0.013,0.024,0.7,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-20,구로구,32.0,24.0,0.014,0.028,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-20,금천구,27.0,23.0,0.012,0.03,0.5,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,노원구,27.0,25.0,0.003,0.043,0.9,0.006,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,도봉구,24.0,16.0,0.019,0.021,0.6,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,동대문구,27.0,15.0,0.016,0.024,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-20,동작구,33.0,23.0,0.013,0.03,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-20,마포구,29.0,19.0,0.01,0.032,0.6,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,서대문구,29.0,14.0,0.016,0.023,0.7,0.005,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-20,서초구,35.0,23.0,0.017,0.035,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-20,성동구,29.0,20.0,0.015,0.029,0.5,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,성북구,32.0,16.0,0.017,0.027,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-20,송파구,27.0,13.0,0.007,0.035,0.6,0.004,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-20,양천구,35.0,23.0,0.012,0.03,0.6,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-20,영등포구,24.0,18.0,0.011,0.028,0.7,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,용산구,26.0,19.0,0.011,0.025,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,은평구,28.0,17.0,0.016,0.019,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,종로구,29.0,22.0,0.016,0.024,0.5,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,중구,28.0,22.0,0.018,0.022,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-20,중랑구,28.0,15.0,0.012,0.029,0.6,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-19,강남구,25.0,17.0,0.014,0.029,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,강동구,36.0,26.0,0.012,0.029,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-19,강북구,30.0,19.0,0.022,0.029,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,강서구,26.0,14.0,0.018,0.025,0.5,0.005,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-19,관악구,29.0,18.0,0.015,0.023,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,광진구,27.0,15.0,0.013,0.023,0.6,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-19,구로구,21.0,13.0,0.02,0.021,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-19,금천구,22.0,17.0,0.013,0.03,0.5,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,노원구,24.0,20.0,0.018,0.02,0.5,0.005,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,도봉구,22.0,14.0,0.021,0.017,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-19,동대문구,26.0,15.0,0.015,0.026,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-19,동작구,27.0,18.0,0.013,0.029,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,마포구,25.0,15.0,0.011,0.029,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-19,서대문구,29.0,12.0,0.015,0.023,0.7,0.005,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-19,서초구,23.0,16.0,0.02,0.033,0.3,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,성동구,25.0,18.0,0.011,0.028,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,성북구,30.0,15.0,0.016,0.028,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-19,송파구,22.0,9.0,0.01,0.034,0.6,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-19,양천구,26.0,16.0,0.014,0.027,0.5,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,영등포구,17.0,12.0,0.013,0.022,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-19,용산구,30.0,23.0,0.009,0.022,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,은평구,29.0,16.0,0.015,0.019,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,종로구,29.0,20.0,0.015,0.024,0.5,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,중구,27.0,21.0,0.014,0.025,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-19,중랑구,30.0,15.0,0.016,0.021,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-18,강남구,36.0,29.0,0.011,0.03,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,강동구,45.0,36.0,0.009,0.031,0.6,0.003,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-18,강북구,45.0,33.0,0.02,0.029,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,강서구,40.0,24.0,0.02,0.022,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,관악구,37.0,24.0,0.011,0.031,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,광진구,39.0,23.0,0.008,0.027,0.8,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,구로구,34.0,23.0,0.019,0.023,0.4,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,금천구,35.0,30.0,0.012,0.028,0.5,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,노원구,37.0,33.0,0.016,0.021,0.6,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,도봉구,33.0,23.0,0.021,0.015,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,동대문구,38.0,26.0,0.012,0.026,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,동작구,45.0,32.0,0.01,0.032,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,마포구,37.0,25.0,0.011,0.028,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,서대문구,40.0,19.0,0.015,0.021,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,서초구,36.0,28.0,0.025,0.016,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,성동구,33.0,24.0,0.01,0.031,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,성북구,42.0,27.0,0.012,0.029,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,송파구,32.0,18.0,0.008,0.033,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,양천구,40.0,28.0,0.015,0.024,0.5,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,영등포구,30.0,22.0,0.012,0.026,0.6,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-18,용산구,34.0,28.0,0.01,0.026,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,은평구,33.0,22.0,0.017,0.011,,0.002,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,종로구,41.0,31.0,0.013,0.024,0.6,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,중구,38.0,32.0,0.013,0.023,0.5,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-18,중랑구,42.0,25.0,0.01,0.027,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-17,강남구,25.0,19.0,0.009,0.035,0.6,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,강동구,32.0,23.0,0.006,0.039,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-17,강북구,29.0,20.0,0.014,0.04,0.7,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,강서구,32.0,20.0,0.011,0.033,0.6,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-17,관악구,28.0,17.0,0.011,0.033,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,광진구,28.0,18.0,0.006,0.03,0.8,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,구로구,28.0,21.0,0.017,0.025,0.4,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,금천구,23.0,20.0,0.014,0.026,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,노원구,25.0,20.0,0.005,0.043,0.8,0.005,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,도봉구,23.0,17.0,0.012,0.026,0.7,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,동대문구,31.0,18.0,0.009,0.036,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-17,동작구,28.0,21.0,0.011,0.033,0.5,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,마포구,27.0,18.0,0.007,0.037,0.6,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,서대문구,27.0,14.0,0.011,0.03,0.8,0.004,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-17,서초구,31.0,22.0,0.015,0.036,0.4,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-17,성동구,22.0,17.0,0.007,0.039,0.6,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,성북구,32.0,19.0,0.008,0.04,0.8,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-17,송파구,23.0,14.0,0.006,0.036,0.7,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-17,양천구,32.0,21.0,0.009,0.035,0.6,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-17,영등포구,25.0,15.0,0.007,0.043,0.8,0.003,좋음,좋음,안전,1,1,1.0,저위험,12,겨울
2019-12-17,용산구,25.0,18.0,0.004,0.034,0.6,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,은평구,28.0,20.0,0.013,0.023,,0.002,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,종로구,28.0,21.0,0.009,0.035,0.7,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,중구,30.0,23.0,0.009,0.033,0.7,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-17,중랑구,29.0,16.0,0.008,0.035,0.7,0.002,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-16,강남구,34.0,22.0,0.003,0.045,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,강동구,44.0,27.0,0.004,0.045,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,강북구,33.0,20.0,0.006,0.05,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,강서구,58.0,31.0,0.003,0.054,1.0,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,관악구,42.0,24.0,0.003,0.057,0.8,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,광진구,35.0,17.0,0.003,0.034,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,구로구,45.0,29.0,0.006,0.041,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,금천구,33.0,26.0,0.004,0.051,0.9,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,노원구,34.0,27.0,0.004,0.051,1.1,0.006,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,도봉구,34.0,20.0,0.005,0.039,0.9,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,동대문구,39.0,21.0,0.004,0.05,0.9,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,동작구,44.0,29.0,0.003,0.056,0.9,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,마포구,41.0,25.0,0.003,0.054,0.9,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,서대문구,31.0,15.0,0.008,0.038,1.0,0.006,보통,좋음,안전,2,1,1.4,저위험,12,겨울
2019-12-16,서초구,47.0,27.0,0.007,0.058,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,성동구,35.0,20.0,0.004,0.049,0.8,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,성북구,40.0,22.0,0.004,0.054,1.0,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,송파구,36.0,17.0,0.003,0.048,0.9,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,양천구,58.0,36.0,0.002,0.058,1.1,0.006,보통,나쁨,위험,2,3,2.5999999999999996,중간위험,12,겨울
2019-12-16,영등포구,38.0,24.0,0.005,0.05,1.0,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,용산구,29.0,23.0,0.003,0.041,0.7,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-16,은평구,33.0,18.0,0.01,0.033,,0.002,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,종로구,35.0,25.0,0.003,0.051,1.0,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,중구,35.0,25.0,0.003,0.046,0.9,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-16,중랑구,29.0,16.0,0.003,0.036,0.7,0.004,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-15,강남구,35.0,26.0,0.007,0.04,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,강동구,45.0,34.0,0.006,0.042,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,강북구,38.0,26.0,0.01,0.044,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,강서구,52.0,31.0,0.006,0.044,0.9,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,관악구,41.0,26.0,0.006,0.048,0.8,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,광진구,36.0,20.0,0.007,0.03,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,구로구,44.0,31.0,0.009,0.038,0.6,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,금천구,34.0,31.0,0.005,0.045,0.8,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,노원구,33.0,27.0,0.007,0.041,0.9,0.005,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,도봉구,33.0,22.0,0.009,0.032,0.8,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,동대문구,39.0,24.0,0.007,0.044,0.9,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,동작구,42.0,30.0,0.005,0.048,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,마포구,37.0,28.0,0.007,0.043,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,서대문구,30.0,17.0,0.017,0.024,0.9,0.006,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-15,서초구,45.0,29.0,0.011,0.049,0.6,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,성동구,33.0,23.0,0.007,0.041,0.7,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,성북구,38.0,25.0,0.007,0.048,0.9,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,송파구,32.0,18.0,0.007,0.041,0.8,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,양천구,49.0,34.0,0.005,0.048,0.8,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,영등포구,32.0,24.0,0.007,0.04,0.7,0.003,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,용산구,27.0,26.0,0.007,0.033,0.6,0.003,좋음,보통,안전,1,2,1.6,저위험,12,겨울
2019-12-15,은평구,32.0,20.0,,,,,보통,보통,안전,2,2,2.0,저위험,12,겨울
2019-12-15,종로구,35.0,28.0,0.006,0.043,0.9,0.004,보통,보통,안전,2,2,2.0,저위험,12,겨울
